order_id,order_date,customer_id,customer_name,region,city,product_id,product_name,category,price,quantity,discount,payment_method,order_status
O21984,2024-09-16,C441,"Alexandra Gomez",North,Mumbai,P8083," Phone ",Electronics,6950,2,20.0,Card,"Returned"
O21573,2024-06-29,C196,"Daniel Smith",North,"Chennai ",P2003," T-Shirt",Fashion,4953,5,10.0,Card,"Returned"
O19564,2024-09-05,C469,"James Anderson",West," Bangalore ",P4645,Table,Home,4743,1,15.0,Card,"Returned"
O15745,2024-04-09,C193,"Leonard Cole",South," Bangalore",P2873," Headphones ",Fashion,66575,1,,UPI,"Returned"
O11142,2024-05-31,C246,"Benjamin Patel",South," Delhi ",P5573,"Jacket ",Fashion,1467,3,20.0,COD,"Cancelled"
O12746,2024-11-29,C317,"Mary Chapman",North,KOLKATA,P5816,PHONE,Electronics,68864,5,5.0,UPI,"Completed"
O11672,2024-06-21,C140,"Mary Griffin",West," Delhi",P6474,Jacket,Fashion,2502,3,,COD,"Returned"
O18161,2024-03-30,C284,"ASHLEE WARD",South,mumbai,P3531," Chair",Home,2788,4,15.0,COD,"Cancelled"
O10688,2024-01-03,C350,"lynn smith",West,"Hyderabad ",P4948,"Shoes ",Fashion,2340,1,10.0,Card,"Completed"
O10773,2024-04-22,C183,"Christian Jones",West,Kolkata,P5621,"Table ",Home,2371,1,5.0,COD,"Cancelled"
O11994,2024-12-18,C417,,North,bangalore,P8935,phone,Electronics,73076,2,10.0,COD,"Completed"
O17181,2024-04-13,C399,"Heather Friedman",North,"Delhi ",P8989,CHAIR,Home,3263,5,5.0,UPI,"Cancelled"
O13002,2024-07-19,C436,"Christina Miller",South,Kolkata,P3697,CHAIR,Home,1485,5,15.0,UPI,"Returned"
O11498,2024-10-12,C354,"Jacqueline James",West," Mumbai ",P6154,t-shirt,Fashion,2212,4,0.0,COD,"Returned"
O21111,2024-12-20,C181,"Andrew Marshall",West," Mumbai",P9923," Headphones ",Electronics,56151,5,,Card,"Completed"
O10336,2024-06-22,C108,"Franklin Grant",East,chennai,P9843,SOFA,Home,6149,1,10.0,Card,"Cancelled"
O11395,2024-02-28,C404,"Sarah Hutchinson",South," Hyderabad",P6741," Phone ",Electronics,22609,2,,COD,"Completed"
O20651,2024-03-26,C185,"paula horton",North,KOLKATA,P8745,JACKET,Fashion,4846,4,5.0,COD,"Returned"
O14800,2024-02-07,C145,"Nicholas Oconnor",North," Chennai ",P3505,"Laptop ",Electronics,7333,55,10.0,UPI,"Cancelled"
O15331,2024-01-05,C375,"James Hebert",North,"Mumbai ",P9929,Laptop,Electronics,14945,4,15.0,UPI,"Returned"
O15892,2024-07-23,C341,"James Dunlap",North,Kolkata,P9020," Chair ",Home,4668,4,15.0,COD,"Returned"
O18585,2024-09-29,C358,"  Billy Carr  ",South,MUMBAI,P6821,jeans,Fashion,4875,5,15.0,UPI,"Completed"
O17950,2024-02-24,C328,"Kimberly Snyder",East,HYDERABAD,P1525,LAPTOP,Electronics,9623,4,15.0,Card,"Returned"
O17698,2024-12-13,C142,"Bradley Lewis",North,,P5253,PHONE,Electronics,34144,4,15.0,Card,"Cancelled"
O19529,2024-09-24,C241,"Henry Harris",South,"Kolkata ",P8589,jacket,Fashion,2650,2,10.0,COD,"Cancelled"
O21712,2024-08-31,C384,"Richard Gomez",North,DELHI,P3199," Monitor",Electronics,66176,2,15.0,Card,"Returned"
O19251,2024-02-08,C118,"  David Keith  ",West," Delhi ",P1859,monitor,Electronics,21291,3,0.0,Card,"Completed"
O15935,2024-08-04,C294,"Valerie Solomon",North," Chennai ",P1072,CHAIR,Home,2711,2,0.0,UPI,"Cancelled"
O17278,2024-08-04,C147,"Larry Wells",South,Chennai,P7362," Table ",Home,9695,3,15.0,UPI,"Cancelled"
O11279,2024-09-30,C128,"Alexander Neal",East," Kolkata",P5419," Phone",Electronics,62623,5,15.0,COD,"Cancelled"
O10453,2024-01-24,C143,"Vanessa Kerr",East,"Bangalore ",P4122," Monitor ",Electronics,57329,5,10.0,UPI,"Completed"
O17610,2024-11-18,C184,"Lauren Mathis",South,"Hyderabad ",P5204," Monitor ",Home,23440,5,0.0,COD,"Returned"
O17984,2024-09-13,C228,"heather campbell",North,"Hyderabad ",P5056,TABLE,Home,6194,1,10.0,UPI,"Cancelled"
O10632,2024-04-04,C355,"Laura Brooks",North,"Mumbai ",P3380,SHOES,Fashion,1365,5,20.0,UPI,"Completed"
O18005,2024-06-14,C342,"Joy Stevenson",West,CHENNAI,P8301,Monitor,Electronics,61668,1,5.0,Card,"Completed"
O21426,2024-11-25,C409,"  Michael Wright  ",East,mumbai,P1843,"Shoes ",Fashion,3422,1,20.0,Card,"Cancelled"
O16451,2024-08-07,C490,"Kimberly Hall",South,hyderabad,P2928," T-Shirt",Electronics,1000,3,15.0,UPI,"Completed"
O18825,2024-06-07,C390,"Jim Erickson",South,,P8876,JEANS,Fashion,1261,4,20.0,UPI,"Returned"
O16032,2024-05-28,C133,"PAUL RAMOS",South,mumbai,P2727,"Shoes ",Fashion,3149,1,10.0,COD,"Cancelled"
O19247,2024-09-01,C217,"Jason Madden",North,,P4283,"Shoes ",Fashion,1979,5,15.0,COD,"Cancelled"
O20231,2024-10-03,C354,"RYAN BARTON",North," Bangalore ",P9264," Shoes ",Fashion,3990,3,20.0,Card,"Completed"
O12169,2024-10-26,C344,"Jonathan Chavez",South,"Bangalore ",P9528,Headphones,Electronics,48132,1,15.0,UPI,"Cancelled"
O21062,2024-08-13,C385,"Katie Hunt",East,kolkata,P9387,PHONE,Electronics,30000,5,20.0,UPI,"Returned"
O15356,2024-03-19,C391,"Tiffany Andrade",East,Chennai,P6401,CHAIR,Home,8895,1,10.0,Card,"Returned"
O12646,2024-11-18,C292,"AUTUMN WOODARD",North,"Mumbai ",P7492,"Shoes ",Fashion,1862,0,0.0,UPI,"Returned"
O11119,2024-11-05,C416,"shawn donaldson",North,"Hyderabad ",P4884,T-shirt,Fashion,3346,3,5.0,UPI,"Completed"
O20732,2024-06-08,C254,"Hannah Perez",East,HYDERABAD,P4687," Sofa ",Home,1592,1,5.0,COD,"Cancelled"
O20981,2024-12-22,C438,"  Kurt Lopez  ",West,delhi,P3557,Jacket,Fashion,1440,4,5.0,Card,"Cancelled"
O20375,2024-07-01,C283,"Joseph Johnson",North,bangalore,P6901,TABLE,Home,5305,3,0.0,UPI,"Returned"
O12960,2024-01-29,C380,"David Miller",West,delhi,P9244,SHOES,Fashion,4209,1,15.0,Card,"Returned"
O14590,2024-11-23,C129,"  Michael Vang  ",West,hyderabad,P6823," Lamp ",Home,1402,3,5.0,UPI,"Completed"
O13619,2024-10-08,C310,"Michael Wilson",North,delhi,P4460,PHONE,Electronics,29028,1,5.0,Card,"Completed"
O14824,2024-02-20,C257,"Ryan Dyer",North,bangalore,P5650,Jacket,Fashion,3966,5,5.0,COD,"Completed"
O19208,2024-12-16,C480,"  Emily Lee  ",North," Chennai ",P2660,headphones,Electronics,35059,5,10.0,COD,"Completed"
O17059,2024-03-15,C491,"Zachary Rogers",North," Delhi ",P9585," T-Shirt",Fashion,4978,5,10.0,UPI,"Returned"
O20490,2024-05-12,C320,"Brianna Mitchell",North,Bangalore,P3034,CHAIR,Fashion,8002,2,5.0,Card,"Returned"
O13227,2024-06-11,C469,"Angela Pugh",North," Chennai",P1337,phone,Electronics,43963,3,15.0,UPI,"Completed"
O16152,2024-01-23,C302,"SANDRA HALE",North," Hyderabad ",P3807,"Laptop ",Electronics,11516,2,15.0,UPI,"Completed"
O15566,2024-05-16,C198,"Natalie Bruce",West,"Mumbai ",P1836,lamp,Home,8900,5,5.0,COD,"Completed"
O19448,2024-05-23,C205,"Charles Taylor",North,Delhi,P1114,LAPTOP,Electronics,31210,2,15.0,Card,"Cancelled"
O21779,2024-08-13,C282,"Melissa Jordan",West,Delhi,P8856," Lamp ",Home,3156,2,5.0,COD,"Completed"
O16116,2024-04-01,C288,"lori davis",West," Bangalore",P2706," Jacket ",Fashion,3243,2,5.0,Card,"Completed"
O20389,2024-10-03,C111,"Lisa Espinoza",West," Hyderabad ",P6856,Table,Home,2767,4,0.0,COD,"Returned"
O11575,2024-01-23,C467,"LESLIE MARTIN",South,Hyderabad,P3585," Shoes",Fashion,1894,4,0.0,Card,"Returned"
O20238,2024-02-26,C475,"pamela rogers",East,Bangalore,P5334,"Chair ",Home,5292,5,20.0,UPI,"Completed"
O15504,2024-03-07,C283,"Julie Moreno",East,KOLKATA,P4117," Table",Home,5278,2,0.0,Card,"Cancelled"
O15130,2024-11-18,C409,"Sara Bell",East," Chennai",P6270," Sofa",Home,6962,2,15.0,UPI,"Cancelled"
O14900,2024-01-19,C467,"Matthew Ramirez",West,,P8756," Sofa ",Home,2684,2,5.0,UPI,"Cancelled"
O15330,2024-06-16,C497,"Taylor Strickland",West,Kolkata,P1152," Phone ",Electronics,9200,5,5.0,Card,"Completed"
O13873,2024-01-01,C253,"Craig Martin Jr.",West,"Chennai ",P1830," Jacket",Fashion,2727,3,5.0,UPI,"Cancelled"
O15233,2024-11-20,C289,"  William White  ",West,"Chennai ",P9905," Jeans ",Fashion,722,2,0.0,UPI,"Completed"
O11204,2024-05-31,C173,,West,"Mumbai ",P3993,TABLE,Home,3014,5,20.0,UPI,"Returned"
O15141,2024-01-06,C200,"  Mark Thompson  ",East,"Kolkata ",P8680,chair,Home,5782,2,15.0,COD,"Cancelled"
O14923,2024-07-14,C483,"Jennifer Patterson",North,delhi,P2964," Lamp",Home,7503,1,0.0,Card,"Returned"
O18926,2024-07-22,C364,"Trevor Carr",North," Kolkata",P9433,TABLE,Home,1492,1,10.0,UPI,"Cancelled"
O15909,2024-01-05,C295,"Katherine Garcia",South,CHENNAI,P6521," Shoes",Fashion,1042,2,10.0,Card,"Returned"
O11856,2024-09-03,C268,"Kevin Barnett",West,DELHI,P6386," Sofa ",Home,8824,1,10.0,Card,"Cancelled"
O16433,2024-06-04,C424,"Thomas Pierce",East," Mumbai",P5970,SHOES,Fashion,4408,0,20.0,COD,"Returned"
O13471,2024-10-02,C148,"Sarah Salas",South," Mumbai ",P7036," Jacket",Fashion,4914,1,15.0,UPI,"Returned"
O10349,2024-05-25,C150,"Denise Spencer",East," Bangalore",P3307,CHAIR,Fashion,6927,2,15.0,Card,"Returned"
O19324,2024-07-04,C161,"Daniel Dunn",East," Mumbai ",P5445,"Phone ",Electronics,16496,4,20.0,Card,"Cancelled"
O21671,2024-07-08,C451,"Candice Sullivan",North,MUMBAI,P9825,SOFA,Home,9034,4,20.0,COD,"Completed"
O13635,2024-02-23,C280,"Daniel Jones",South,Bangalore,P4710,"Laptop ",Electronics,26807,5,20.0,Card,"Completed"
O20616,2024-08-23,C320,"Luis Lee",West," Chennai ",P7142,"Phone ",Electronics,61817,3,15.0,Card,"Completed"
O14538,2024-07-18,C123,"Tracey Diaz",North," Delhi ",P3596," Table ",Home,9677,2,5.0,COD,"Cancelled"
O17136,2024-06-25,C276,"Donna Wilkins",West,Kolkata,P9830," Phone",Electronics,38214,4,5.0,UPI,"Returned"
O13773,2024-07-30,C274,"Stacey Taylor",North," Kolkata ",P3728," Lamp",Fashion,8241,3,20.0,Card,"Completed"
O11749,2024-02-18,C105,"MICHAEL DORSEY",South,mumbai,P3928,Table,Home,7559,1,0.0,UPI,"Cancelled"
O11389,2024-12-01,C430,"SANDRA VASQUEZ",North,"Mumbai ",P1901,"Headphones ",Electronics,52861,5,5.0,Card,"Completed"
O14533,2024-05-09,C131,"Kathryn Gray",North,"Delhi ",P7958,PHONE,Electronics,5136,3,15.0,UPI,"Cancelled"
O14769,2024-08-22,C490,"Breanna Cooke",East,"Delhi ",P4133,CHAIR,Home,1927,2,10.0,COD,"Returned"
O15551,2024-01-29,C116,"Brittany Adkins",South,Bangalore,P3813,Lamp,Home,2024,4,20.0,COD,"Cancelled"
O14936,2024-10-22,C278,"christopher hoffman",North,Hyderabad,P4952,Phone,Electronics,29133,3,20.0,UPI,"Returned"
O21153,2024-08-04,C440,"Robert Moore",North,Hyderabad,P2103,Table,Home,9238,2,15.0,UPI,"Cancelled"
O13898,2024-03-22,C290,"robert peterson",North,Chennai,P9900,phone,Electronics,63795,5,10.0,Card,"Cancelled"
O21551,2024-11-10,C285,"ANTHONY BURNS",South," Kolkata",P5952,"Shoes ",Fashion,3731,3,15.0,UPI,"Returned"
O18108,2024-09-21,C290,"Alexandria Bowen",North,"Hyderabad ",P6386,LAMP,Home,6826,2,20.0,Card,"Cancelled"
O12359,2024-09-16,C397,"Julie Young",South,Kolkata,P6973,"T-Shirt ",Fashion,2081,5,20.0,COD,"Completed"
O10971,2024-02-25,C124,"Kathleen Pearson",South," Delhi",P9450," Phone",Electronics,6594,4,0.0,COD,"Completed"
O12096,2024-12-03,C110,"Deborah Guerra",North," Hyderabad ",P9131,jeans,Fashion,4726,2,5.0,COD,"Cancelled"
O11684,2024-12-12,C380,"Eric Bridges",West,KOLKATA,P4533," Table",Home,5709,2,15.0,Card,"Cancelled"
O18146,2024-01-19,C124,"francisco rivera dvm",South,,P3375,"Table ",Home,6669,5,10.0,UPI,"Cancelled"
O13684,2024-12-20,C322,"  Maurice Young  ",South," Mumbai",P2743,"Headphones ",Electronics,13761,1,5.0,COD,"Returned"
O21610,2024-07-19,C452,"Jerry Campbell",South,chennai,P5804," Phone",Electronics,64970,5,10.0,COD,"Cancelled"
O11734,2024-05-15,C379,"Marcus Esparza",West,Chennai,P4288,shoes,Fashion,1177,3,0.0,Card,"Completed"
O10060,2024-06-27,C121,"Elizabeth Robinson",West,bangalore,P4111,"T-Shirt ",Fashion,2638,2,20.0,Card,"Completed"
O12026,2024-01-20,C135,"Theresa Martinez",West,,P3076,"Chair ",Home,4364,2,15.0,UPI,"Cancelled"
O11570,2024-12-07,C199,"Marissa Lee",North," Bangalore ",P2407,Jacket,Fashion,844,4,20.0,UPI,"Completed"
O13359,2024-08-03,C480,"Christopher Love",South,Bangalore,P4190,"Laptop ",Electronics,9026,1,10.0,COD,"Returned"
O13687,2024-02-19,C265,"Jodi Thomas",West," Delhi ",P4548,"Headphones ",Electronics,79984,1,5.0,Card,"Returned"
O12190,2024-10-18,C389,"Dennis Beasley",East," Mumbai ",P5456,"Monitor ",Electronics,39393,1,0.0,COD,"Completed"
O20904,2024-05-03,C141,"Deborah Hart",North," Mumbai",P4487,jeans,Fashion,3665,3,0.0,COD,"Completed"
O19318,2024-10-17,C498,"MICHELLE CONRAD",North,"Chennai ",P1139,SHOES,Fashion,3896,2,10.0,COD,"Cancelled"
O19805,2024-09-15,C372,"Cindy Walker",North,Chennai,P3866,laptop,Electronics,21129,3,15.0,Card,"Returned"
O12926,2024-07-31,C437,"David Norris",North,"Bangalore ",P5608,jeans,Fashion,1990,2,15.0,COD,"Cancelled"
O15395,2024-12-11,C448,"Chad Lewis",North,kolkata,P9007,Shoes,Fashion,3261,4,0.0,Card,"Completed"
O19512,2024-02-29,C271,"ROBERT WASHINGTON",East,,P4476," Laptop ",Electronics,67612,2,0.0,UPI,"Cancelled"
O13827,2024-06-14,C281,"Crystal Fernandez",West," Mumbai ",P9588,JACKET,Electronics,4449,2,5.0,COD,"Completed"
O21422,2024-02-29,C311,"Jamie Mills",West,HYDERABAD,P5419," Laptop ",Electronics,11478,1,5.0,Card,"Completed"
O20374,2024-12-18,C447,"charles gallegos",West,delhi,P8612," Phone ",Electronics,18557,3,20.0,COD,"Returned"
O18309,2024-08-10,C283,"bryan fletcher",North,bangalore,P6044,laptop,Electronics,52773,3,10.0,COD,"Cancelled"
O17246,2024-07-15,C442,,North,Delhi,P1577,"Phone ",Electronics,77770,4,0.0,Card,"Completed"
O14684,2024-10-29,C290,"Michael Jones",West,"Delhi ",P3870," Jacket",Fashion,1269,2,0.0,COD,"Returned"
O16348,2024-01-03,C423,,South,kolkata,P8138,"T-Shirt ",Fashion,2455,1,20.0,Card,"Completed"
O17837,2024-08-02,C288,"Sharon Mckee",North," Hyderabad",P4830,LAPTOP,Electronics,36258,5,0.0,COD,"Cancelled"
O16491,2024-04-08,C370,"Ryan Barnes",West,CHENNAI,P7677,Chair,Home,4515,3,5.0,COD,"Completed"
O12522,2024-03-09,C206,"kaitlin english",North,,P1778," Monitor",Electronics,6356,4,20.0,Card,"Completed"
O18015,2024-10-18,C331,"Martin Gomez",North,mumbai,P2142,sofa,Home,7572,2,0.0,COD,"Completed"
O21961,2024-07-29,C254,"  Andrew Johnson  ",South,chennai,P3396,monitor,Electronics,50111,4,15.0,Card,"Cancelled"
O19660,2024-08-28,C400,"Omar Bates",South,,P9125,"Table ",Home,6867,4,0.0,Card,"Completed"
O16527,2024-03-08,C492,"Kathleen Gomez",North," Mumbai",P9575,LAPTOP,Electronics,28092,2,10.0,UPI,"Returned"
O11637,2024-01-15,C352,,West," Hyderabad",P3447," Phone ",Electronics,50909,3,0.0,COD,"Cancelled"
O16189,2024-07-29,C241,"Ruth Smith",South,chennai,P7925," T-Shirt",Fashion,2090,4,5.0,COD,"Completed"
O19262,2024-05-26,C258,"Julia Duke",East,chennai,P4769,chair,Home,8324,5,,UPI,"Cancelled"
O10750,2024-12-26,C212,"Debbie Hanna",North," Chennai ",P1193,Shoes,Fashion,2025,3,10.0,COD,"Returned"
O11134,2024-12-23,C436,"Jill Green",North,kolkata,P1991,monitor,Electronics,36085,5,10.0,COD,"Cancelled"
O13793,2024-04-01,C283,"  Jeffrey Perez  ",South," Delhi",P2712,CHAIR,Home,6211,4,10.0,Card,"Completed"
O14747,2024-03-16,C182,"Christopher Fuentes",East,hyderabad,P7946," Table",Home,8905,2,20.0,COD,"Cancelled"
O20989,2024-04-02,C272,"JOSEPH CORTEZ",South,"Mumbai ",P5452," T-Shirt ",Fashion,2178,5,10.0,UPI,"Completed"
O17194,2024-06-13,C252,"Brenda Ferguson",North," Chennai ",P2380,HEADPHONES,Electronics,5387,4,15.0,COD,"Cancelled"
O14339,2024-04-07,C409,"Jeremy Johnston",North,kolkata,P5415,jacket,Fashion,1048,5,20.0,UPI,"Completed"
O12180,2024-06-17,C179,"Alison Harmon",North,"Delhi ",P9903,Chair,Fashion,2640,5,5.0,COD,"Completed"
O18206,2024-05-02,C324,"Ashley Michael",East," Bangalore",P1278,chair,Home,529,4,0.0,UPI,"Completed"
O14699,2024-11-21,C485,"Jacob Little",North," Bangalore",P7257," Phone ",Electronics,28142,0,15.0,COD,"Completed"
O19183,2024-07-03,C338,"Nathaniel Riley",West,"Bangalore ",P5663," Laptop ",Electronics,24820,2,,Card,"Completed"
O17036,2024-09-06,C176,"Savannah Hayes",North," Hyderabad ",P8709," Table ",Home,1044,4,15.0,COD,"Returned"
O15427,2024-02-10,C193,"Jennifer Jackson",West,Bangalore,P6275," Laptop",Electronics,54450,2,15.0,UPI,"Completed"
O18530,2024-07-19,C136,"Pamela Schmidt",North,Chennai,P7973," Shoes ",Fashion,1468,1,15.0,COD,"Returned"
O15754,2024-08-18,C499,"Linda Perez",North,CHENNAI,P6534,MONITOR,Electronics,24621,2,15.0,Card,"Completed"
O17546,2024-10-25,C204,"Wesley Harris",North," Hyderabad",P1672," Lamp",Fashion,9175,5,10.0,Card,"Cancelled"
O17981,2024-04-01,C130,"Michael Walker",West,"Delhi ",P1480,"Phone ",Electronics,24608,5,10.0,UPI,"Completed"
O16004,2024-03-18,C288,"  Autumn Jimenez  ",South,MUMBAI,P5393," Phone ",Electronics,12614,4,5.0,Card,"Cancelled"
O17322,2024-06-01,C361,"Trevor James",East," Hyderabad ",P6855," Headphones ",Electronics,38513,1,10.0,UPI,"Cancelled"
O17144,2024-01-03,C315,"Anna White",North,Hyderabad,P6279," Lamp",Home,2717,5,15.0,Card,"Completed"
O10157,2024-12-29,C256,"Tyler Mitchell",West,"Bangalore ",P9718,"Chair ",Home,2427,4,15.0,UPI,"Returned"
O14409,2024-11-27,C390,"Shawn Wilson",East," Delhi",P2996,shoes,Fashion,2914,4,20.0,Card,"Completed"
O14607,2024-09-18,C212,"Allison Juarez",South," Mumbai ",P5953,jeans,Fashion,1099,1,20.0,Card,"Cancelled"
O21173,2024-09-13,C484,"Kevin Jenkins",South,Chennai,P4015,Shoes,Fashion,555,1,5.0,COD,"Completed"
O16505,2024-03-07,C179,"MARIA WILSON",West,"Delhi ",P7291,Shoes,Fashion,3281,1,20.0,COD,"Completed"
O19869,2024-07-18,C144,"Michele Richardson",South,chennai,P4562," Headphones",Electronics,14765,1,20.0,COD,"Completed"
O18413,2024-08-10,C310,"Logan Smith",North," Chennai",P4327,"Jeans ",Fashion,1477,1,15.0,COD,"Cancelled"
O19537,2024-01-17,C214,"Keith Lloyd",South,Hyderabad,P8081,JEANS,Fashion,1571,5,20.0,Card,"Cancelled"
O10078,2024-10-17,C452,"Marcus Costa",South,,P9915," Table",Home,5020,5,15.0,UPI,"Completed"
O18244,2024-05-22,C169,"Brian Barr",North,KOLKATA,P1033," Headphones ",Electronics,31928,5,20.0,Card,"Completed"
O11782,2024-05-08,C367,"Michelle Long",North,Chennai,P9959," Jacket",Fashion,1905,1,-10.0,Card,"Completed"
O16713,2024-10-20,C226,"Brandon Nelson",West," Kolkata ",P5820,table,Home,1207,5,20.0,COD,"Completed"
O20463,2024-08-23,C290,"Nicole Sanchez",East," Chennai",P2579," Table",Home,1078,1,15.0,UPI,"Returned"
O13995,2024-10-09,C286,,North," Kolkata",P6103,"T-Shirt ",Fashion,4462,2,,COD,"Returned"
O14421,2024-03-14,C321,"Mark Maldonado",North," Chennai",P1665," Laptop ",Electronics,63505,2,0.0,Card,"Returned"
O11889,2024-03-25,C424,"  Lisa Young  ",East,"Delhi ",P4128," Chair ",Home,7491,5,15.0,Card,"Completed"
O11612,2024-11-20,C393,"Justin Smith",North,Hyderabad,P3998,"Table ",Home,8441,1,15.0,COD,"Completed"
O20050,2024-09-10,C136,"  Kelly Novak  ",East,chennai,P8016,"Table ",Home,4318,5,20.0,UPI,"Returned"
O17188,2024-05-12,C357,"Anita Bean",North,kolkata,P1086," T-Shirt ",Fashion,4003,5,20.0,UPI,"Returned"
O11596,2024-03-11,C317,"James Osborn",North," Hyderabad ",P5845,monitor,Electronics,49320,5,0.0,UPI,"Completed"
O10110,2024-01-20,C157,"Timothy Parsons",North,"Delhi ",P3281,Jacket,Fashion,1848,4,20.0,UPI,"Cancelled"
O20512,2024-04-26,C449,"Miguel Ross",West," Mumbai ",P2700," Sofa",Home,1172,3,0.0,UPI,"Cancelled"
O21673,2024-11-05,C458,"  Mackenzie Collier  ",South," Kolkata",P4490,table,Home,6629,5,0.0,COD,"Returned"
O16820,2024-03-03,C331,"JOHN RAY",East,"Delhi ",P9503,JACKET,Fashion,2478,4,20.0,UPI,"Completed"
O13069,2024-02-13,C294,"Miss Emily Schultz",West,Bangalore,P5412,Lamp,Home,6636,1,5.0,COD,"Completed"
O18666,2024-03-22,C139,"Seth Lopez",West,Mumbai,P8954,lamp,Home,2679,5,0.0,Card,"Cancelled"
O12841,2024-02-29,C115,"Shelley Mendez",West," Delhi",P8859,TABLE,Home,3854,4,5.0,COD,"Cancelled"
O12725,2024-02-20,C276,"Elizabeth Lambert",North," Bangalore",P3752," Table",Home,866,5,15.0,Card,"Returned"
O11744,2024-02-25,C140,,West,Chennai,P1311,Jeans,Fashion,3862,2,15.0,COD,"Cancelled"
O11523,2024-12-11,C472,"David Gomez",North,HYDERABAD,P2860,LAMP,Home,6964,4,10.0,COD,"Completed"
O15456,2024-01-01,C203,"Mary Flores",North," Delhi ",P9767," Jeans",Fashion,2656,2,5.0,UPI,"Completed"
O14258,2024-04-11,C400,"Kimberly Jones",East," Mumbai ",P5279,SOFA,Home,6691,5,20.0,COD,"Returned"
O20446,2024-01-08,C472,"Shane Phillips",North," Delhi",P8181," Table",Home,8461,4,15.0,UPI,"Cancelled"
O19580,2024-11-24,C459,"  Kathryn Peterson  ",South,kolkata,P2177," T-Shirt",Fashion,3474,1,5.0,COD,"Completed"
O21280,2024-09-20,C155,"connie martinez",North," Hyderabad ",P6227,Jeans,Fashion,1165,2,15.0,COD,"Completed"
O10206,2024-10-22,C250,"stacy thompson",North," Hyderabad",P1313,lamp,Home,8574,4,10.0,Card,"Completed"
O18321,2024-01-24,C440,"  Samuel Ramos  ",West," Kolkata",P2128,jeans,Fashion,2398,5,0.0,Card,"Completed"
O14734,2024-08-02,C440,"Cassidy Beck",North," Mumbai ",P2668,CHAIR,Home,2759,1,20.0,Card,"Cancelled"
O20250,2024-07-28,C172,"Raymond Wright",West,"Hyderabad ",P6329,"Phone ",Electronics,57034,2,15.0,COD,"Returned"
O17704,2024-08-28,C172,"Shannon Armstrong",North,"Bangalore ",P2000," T-Shirt",Fashion,4992,1,0.0,Card,"Returned"
O20803,2024-10-01,C291,"Jeffrey Vance",North,mumbai,P9559,JACKET,Fashion,4238,3,15.0,UPI,"Cancelled"
O20888,2024-12-11,C352,"Thomas Stone",North,HYDERABAD,P6060,"T-Shirt ",Fashion,4287,5,5.0,COD,"Cancelled"
O12238,2024-11-25,C373,"kimberly duran",North,Delhi,P7106," Jeans ",Fashion,4064,3,20.0,UPI,"Completed"
O16359,2024-07-28,C386,"Joseph Allison",South," Bangalore ",P4933," Headphones ",Electronics,5199,5,15.0,UPI,"Returned"
O18432,2024-07-15,C387,"AARON SOTO",North,Delhi,P2843,T-shirt,Fashion,3007,4,0.0,COD,"Completed"
O17002,2024-11-26,C430,"Jennifer Thomas",South," Bangalore",P2179,"Laptop ",Electronics,20625,1,15.0,COD,"Cancelled"
O14803,2024-10-05,C202,"Casey Wolf",North,"Kolkata ",P1081,HEADPHONES,Electronics,77583,5,5.0,COD,"Completed"
O17243,2024-04-01,C370,"Kristina Walker",North,Kolkata,P3958,"Chair ",Home,6211,2,0.0,Card,"Cancelled"
O14424,2024-10-16,C469,"Jill Wilson",South,MUMBAI,P3435,"Laptop ",Electronics,8131,4,0.0,COD,"Cancelled"
O10677,2024-12-11,C227,,North," Mumbai ",P5053,"Chair ",Home,7319,4,10.0,UPI,"Cancelled"
O12840,2024-12-08,C292,"  Tracey Mcpherson  ",North,"Chennai ",P4164,lamp,Home,5649,1,0.0,UPI,"Completed"
O13590,2024-06-28,C456,"Derek Clark",North," Hyderabad",P9108," Laptop ",Electronics,68179,1,15.0,Card,"Completed"
O14529,2024-01-10,C194,"Jason English",East,delhi,P5254,shoes,Electronics,2382,4,5.0,UPI,"Completed"
O13396,2024-06-11,C279,"mr. donald brown",South," Hyderabad ",P3713," Jacket ",Fashion,681,3,20.0,COD,"Cancelled"
